time	V(n001)	V(n002)	I(L1)	I(L2)
4.912065169293804e+000	2.504641e-001	-1.563072e-001	-1.180017e-001	-3.592197e-002
4.913526597865178e+000	2.547644e-001	-1.649115e-001	-1.173978e-001	-3.593501e-002
4.914988026436551e+000	2.590441e-001	-1.734551e-001	-1.167747e-001	-3.594876e-002
4.914998026436551e+000	2.590733e-001	-1.735133e-001	-1.167704e-001	-3.594885e-002
4.925238026436163e+000	2.883609e-001	-2.313168e-001	-1.118906e-001	-3.606418e-002
4.935478026435775e+000	3.162874e-001	-2.851035e-001	-1.061458e-001	-3.621128e-002
4.945718026435388e+000	3.426388e-001	-3.342342e-001	-9.959541e-002	-3.638768e-002
4.955958026435000e+000	3.672173e-001	-3.781192e-001	-9.230739e-002	-3.659057e-002
4.966198026434612e+000	3.898436e-001	-4.162235e-001	-8.435732e-002	-3.681680e-002
4.976438026434225e+000	4.103588e-001	-4.480731e-001	-7.582770e-002	-3.706295e-002
4.986678026433837e+000	4.286255e-001	-4.732597e-001	-6.680706e-002	-3.732534e-002
4.996918026433449e+000	4.445301e-001	-4.914450e-001	-5.738906e-002	-3.760009e-002
5.007158026433062e+000	4.579831e-001	-5.023641e-001	-4.767147e-002	-3.788312e-002
5.008563740718723e+000	4.596350e-001	-5.032852e-001	-4.631900e-002	-3.792242e-002
5.009969455004383e+000	4.612390e-001	-5.040645e-001	-4.496372e-002	-3.796175e-002
5.011375169290044e+000	4.627951e-001	-5.047021e-001	-4.360561e-002	-3.800113e-002
5.012780883575706e+000	4.643034e-001	-5.051979e-001	-4.224469e-002	-3.804054e-002
5.014186597861367e+000	4.657639e-001	-5.055519e-001	-4.088095e-002	-3.807999e-002
5.015592312147028e+000	4.671766e-001	-5.057643e-001	-3.951439e-002	-3.811948e-002
5.016998026432689e+000	4.685414e-001	-5.058348e-001	-3.814502e-002	-3.815901e-002
5.017398026432674e+000	4.689209e-001	-5.058286e-001	-3.775519e-002	-3.817025e-002
5.027638026432286e+000	4.773056e-001	-5.017285e-001	-2.774315e-002	-3.845721e-002
5.037878026431899e+000	4.831261e-001	-4.900332e-001	-1.773926e-002	-3.873967e-002
5.048118026431511e+000	4.863977e-001	-4.707919e-001	-7.847317e-003	-3.901332e-002
5.049300883574324e+000	4.866128e-001	-4.680874e-001	-6.716168e-003	-3.904419e-002
5.050483740717136e+000	4.867947e-001	-4.652848e-001	-5.588431e-003	-3.907486e-002
5.051666597859948e+000	4.869435e-001	-4.623842e-001	-4.464104e-003	-3.910533e-002
5.052849455002760e+000	4.870591e-001	-4.593855e-001	-3.343187e-003	-3.913560e-002
5.054032312145573e+000	4.871416e-001	-4.562888e-001	-2.225681e-003	-3.916568e-002
5.055215169288385e+000	4.871909e-001	-4.530940e-001	-1.111586e-003	-3.919556e-002
5.056398026431197e+000	4.872071e-001	-4.498011e-001	-9.018229e-007	-3.922524e-002
5.056676597859759e+000	4.872062e-001	-4.490117e-001	2.600170e-004	-3.923220e-002
5.056955169288319e+000	4.872034e-001	-4.482169e-001	5.207096e-004	-3.923914e-002
5.057233740716880e+000	4.871989e-001	-4.474168e-001	7.811761e-004	-3.924607e-002
5.057512312145441e+000	4.871926e-001	-4.466113e-001	1.041416e-003	-3.925299e-002
5.057790883574002e+000	4.871844e-001	-4.458004e-001	1.301431e-003	-3.925989e-002
5.058069455002562e+000	4.871745e-001	-4.449842e-001	1.561219e-003	-3.926679e-002
5.058348026431124e+000	4.871627e-001	-4.441626e-001	1.820780e-003	-3.927367e-002
5.058358026431123e+000	4.871622e-001	-4.441330e-001	1.830094e-003	-3.927392e-002
5.059819455002496e+000	4.870699e-001	-4.397326e-001	3.188565e-003	-3.930983e-002
5.061280883573870e+000	4.869287e-001	-4.351878e-001	4.539623e-003	-3.934535e-002
5.062742312145243e+000	4.867387e-001	-4.304987e-001	5.883267e-003	-3.938047e-002
5.064203740716616e+000	4.864998e-001	-4.256654e-001	7.219496e-003	-3.941521e-002
5.065665169287989e+000	4.862121e-001	-4.206878e-001	8.548312e-003	-3.944955e-002
5.067126597859363e+000	4.858756e-001	-4.155659e-001	9.869714e-003	-3.948350e-002
5.068588026430736e+000	4.854903e-001	-4.102997e-001	1.118370e-002	-3.951705e-002
5.068598026430736e+000	4.854876e-001	-4.102632e-001	1.119266e-002	-3.951728e-002
5.070059455002109e+000	4.850539e-001	-4.048543e-001	1.249817e-002	-3.955040e-002
5.071520883573482e+000	4.845736e-001	-3.993077e-001	1.379433e-002	-3.958305e-002
5.072982312144855e+000	4.840466e-001	-3.936233e-001	1.508114e-002	-3.961522e-002
5.074443740716228e+000	4.834729e-001	-3.878011e-001	1.635860e-002	-3.964692e-002
5.075905169287601e+000	4.828525e-001	-3.818411e-001	1.762671e-002	-3.967815e-002
5.077366597858975e+000	4.821855e-001	-3.757433e-001	1.888548e-002	-3.970890e-002
5.078828026430348e+000	4.814718e-001	-3.695078e-001	2.013489e-002	-3.973918e-002
5.078838026430348e+000	4.814667e-001	-3.694647e-001	2.014340e-002	-3.973939e-002
5.080299455001721e+000	4.807071e-001	-3.630938e-001	2.138243e-002	-3.976915e-002
5.081760883573095e+000	4.799034e-001	-3.565930e-001	2.261027e-002	-3.979837e-002
5.083222312144468e+000	4.790557e-001	-3.499625e-001	2.382693e-002	-3.982704e-002
5.084683740715841e+000	4.781639e-001	-3.432021e-001	2.503240e-002	-3.985516e-002
5.086145169287214e+000	4.772281e-001	-3.363119e-001	2.622669e-002	-3.988273e-002
5.087606597858588e+000	4.762482e-001	-3.292918e-001	2.740979e-002	-3.990975e-002
5.089068026429961e+000	4.752243e-001	-3.221419e-001	2.858170e-002	-3.993622e-002
5.089078026429960e+000	4.752172e-001	-3.220926e-001	2.858968e-002	-3.993640e-002
5.099318026429573e+000	4.668793e-001	-2.685714e-001	3.644418e-002	-4.010469e-002
5.100779455000946e+000	4.655270e-001	-2.604553e-001	3.751263e-002	-4.012619e-002
5.102240883572319e+000	4.641371e-001	-2.522293e-001	3.856660e-002	-4.014701e-002
5.103702312143692e+000	4.627098e-001	-2.438933e-001	3.960608e-002	-4.016713e-002
5.105163740715065e+000	4.612451e-001	-2.354475e-001	4.063108e-002	-4.018657e-002
5.106625169286438e+000	4.597429e-001	-2.268917e-001	4.164159e-002	-4.020533e-002
5.108086597857812e+000	4.582032e-001	-2.182260e-001	4.263761e-002	-4.022340e-002
5.109548026429185e+000	4.566261e-001	-2.094504e-001	4.361914e-002	-4.024079e-002
5.109558026429185e+000	4.566152e-001	-2.093900e-001	4.362581e-002	-4.024090e-002
5.111019455000558e+000	4.550022e-001	-2.005092e-001	4.459196e-002	-4.025756e-002
5.112480883571932e+000	4.533556e-001	-1.915301e-001	4.554220e-002	-4.027348e-002
5.113942312143305e+000	4.516754e-001	-1.824529e-001	4.647653e-002	-4.028865e-002
5.115403740714678e+000	4.499617e-001	-1.732775e-001	4.739493e-002	-4.030307e-002
5.116865169286051e+000	4.482144e-001	-1.640039e-001	4.829742e-002	-4.031676e-002
5.118326597857425e+000	4.464336e-001	-1.546322e-001	4.918400e-002	-4.032969e-002
5.119788026428798e+000	4.446192e-001	-1.451622e-001	5.005466e-002	-4.034188e-002
5.119798026428797e+000	4.446067e-001	-1.450972e-001	5.006056e-002	-4.034196e-002
5.121259455000170e+000	4.427605e-001	-1.355344e-001	5.091447e-002	-4.035337e-002
5.122720883571544e+000	4.408849e-001	-1.258862e-001	5.175121e-002	-4.036399e-002
5.124182312142917e+000	4.389801e-001	-1.161527e-001	5.257076e-002	-4.037380e-002
5.125643740714290e+000	4.370459e-001	-1.063337e-001	5.337314e-002	-4.038282e-002
5.127105169285663e+000	4.350825e-001	-9.642935e-002	5.415834e-002	-4.039104e-002
5.128566597857037e+000	4.330897e-001	-8.643960e-002	5.492636e-002	-4.039847e-002
5.130028026428410e+000	4.310675e-001	-7.636447e-002	5.567720e-002	-4.040509e-002
5.130038026428410e+000	4.310536e-001	-7.629529e-002	5.568227e-002	-4.040514e-002
5.131499454999783e+000	4.290041e-001	-6.614068e-002	5.641518e-002	-4.041093e-002
5.132960883571156e+000	4.269298e-001	-5.591436e-002	5.712983e-002	-4.041589e-002
5.134422312142529e+000	4.248308e-001	-4.561633e-002	5.782622e-002	-4.042000e-002
5.135883740713902e+000	4.227070e-001	-3.524658e-002	5.850434e-002	-4.042327e-002
5.137345169285275e+000	4.205583e-001	-2.480513e-002	5.916421e-002	-4.042570e-002
5.138806597856649e+000	4.183850e-001	-1.429196e-002	5.980581e-002	-4.042729e-002
5.140268026428022e+000	4.161868e-001	-3.707076e-003	6.042915e-002	-4.042803e-002
5.140278026428022e+000	4.161717e-001	-3.634457e-003	6.043335e-002	-4.042804e-002
5.141739454999395e+000	4.139509e-001	7.015671e-003	6.103776e-002	-4.042791e-002
5.143200883570769e+000	4.117101e-001	1.772307e-002	6.162302e-002	-4.042691e-002
5.144662312142142e+000	4.094493e-001	2.848774e-002	6.218913e-002	-4.042503e-002
5.146123740713515e+000	4.071685e-001	3.930969e-002	6.273609e-002	-4.042227e-002
5.147585169284888e+000	4.048677e-001	5.018891e-002	6.326389e-002	-4.041863e-002
5.149046597856262e+000	4.025470e-001	6.112540e-002	6.377255e-002	-4.041411e-002
5.150508026427635e+000	4.002062e-001	7.211916e-002	6.426205e-002	-4.040871e-002
5.150518026427634e+000	4.001902e-001	7.219453e-002	6.426533e-002	-4.040867e-002
5.160758026427247e+000	3.833496e-001	1.504674e-001	6.713942e-002	-4.034543e-002
5.170998026426859e+000	3.658990e-001	2.304338e-001	6.902689e-002	-4.023715e-002
5.181238026426471e+000	3.480936e-001	3.113254e-001	6.990938e-002	-4.008308e-002
5.191478026426084e+000	3.301919e-001	3.923639e-001	6.977908e-002	-3.988290e-002
5.201718026425696e+000	3.124529e-001	4.727690e-001	6.863881e-002	-3.963677e-002
5.211958026425308e+000	2.951339e-001	5.517666e-001	6.650204e-002	-3.934526e-002
5.222198026424921e+000	2.784869e-001	6.285971e-001	6.339267e-002	-3.900940e-002
5.232438026424533e+000	2.627569e-001	7.025234e-001	5.934483e-002	-3.863061e-002
5.242678026424145e+000	2.481787e-001	7.728378e-001	5.440252e-002	-3.821076e-002
5.252918026423758e+000	2.349746e-001	8.388708e-001	4.861912e-002	-3.775211e-002
5.263158026423370e+000	2.233522e-001	8.999970e-001	4.205688e-002	-3.725725e-002
5.273398026422982e+000	2.135020e-001	9.556419e-001	3.478621e-002	-3.672915e-002
5.283638026422595e+000	2.055955e-001	1.005288e+000	2.688497e-002	-3.617108e-002
5.285099454993968e+000	2.046337e-001	1.011860e+000	2.571010e-002	-3.608916e-002
5.286560883565342e+000	2.037160e-001	1.018296e+000	2.452500e-002	-3.600675e-002
5.288022312136715e+000	2.028423e-001	1.024597e+000	2.332969e-002	-3.592383e-002
5.289483740708088e+000	2.020127e-001	1.030762e+000	2.212414e-002	-3.584042e-002
5.290945169279461e+000	2.012271e-001	1.036791e+000	2.090838e-002	-3.575650e-002
5.292406597850834e+000	2.004856e-001	1.042684e+000	1.968238e-002	-3.567208e-002
5.293868026422207e+000	1.997881e-001	1.048442e+000	1.844617e-002	-3.558716e-002
5.293878026422207e+000	1.997835e-001	1.048481e+000	1.843768e-002	-3.558658e-002
5.295339454993580e+000	1.991318e-001	1.054098e+000	1.719208e-002	-3.550119e-002
5.296800883564954e+000	1.985266e-001	1.059572e+000	1.593815e-002	-3.541539e-002
5.298262312136327e+000	1.979677e-001	1.064904e+000	1.467588e-002	-3.532916e-002
5.299723740707700e+000	1.974553e-001	1.070092e+000	1.340528e-002	-3.524251e-002
5.301185169279073e+000	1.969894e-001	1.075138e+000	1.212635e-002	-3.515544e-002
5.302646597850447e+000	1.965698e-001	1.080041e+000	1.083908e-002	-3.506795e-002
5.304108026421820e+000	1.961967e-001	1.084801e+000	9.543479e-003	-3.498004e-002
5.304118026421819e+000	1.961943e-001	1.084833e+000	9.534594e-003	-3.497944e-002
5.305579454993192e+000	1.958691e-001	1.089445e+000	8.231564e-003	-3.489114e-002
5.307040883564566e+000	1.955923e-001	1.093909e+000	6.922181e-003	-3.480251e-002
5.308502312135939e+000	1.953637e-001	1.098225e+000	5.606443e-003	-3.471353e-002
5.309963740707312e+000	1.951835e-001	1.102392e+000	4.284350e-003	-3.462422e-002
5.311425169278685e+000	1.950516e-001	1.106410e+000	2.955904e-003	-3.453457e-002
5.312886597850059e+000	1.949680e-001	1.110280e+000	1.621103e-003	-3.444458e-002
5.314348026421432e+000	1.949327e-001	1.114002e+000	2.799479e-004	-3.435426e-002
5.314358026421432e+000	1.949326e-001	1.114026e+000	2.707571e-004	-3.435364e-002
5.314739454992846e+000	1.949317e-001	1.114972e+000	-8.000555e-005	-3.433002e-002
5.315120883564260e+000	1.949341e-001	1.115908e+000	-4.311137e-004	-3.430638e-002
5.315502312135674e+000	1.949399e-001	1.116833e+000	-7.825673e-004	-3.428273e-002
5.315883740707088e+000	1.949490e-001	1.117748e+000	-1.134366e-003	-3.425905e-002
5.316265169278502e+000	1.949615e-001	1.118652e+000	-1.486511e-003	-3.423536e-002
5.316646597849917e+000	1.949774e-001	1.119546e+000	-1.839001e-003	-3.421164e-002
5.317028026421331e+000	1.949966e-001	1.120430e+000	-2.191836e-003	-3.418791e-002
5.318108026421290e+000	1.950691e-001	1.122877e+000	-3.192895e-003	-3.412060e-002
5.319188026421249e+000	1.951689e-001	1.125241e+000	-4.196160e-003	-3.405315e-002
5.320268026421208e+000	1.952958e-001	1.127520e+000	-5.201630e-003	-3.398558e-002
5.321348026421167e+000	1.954500e-001	1.129716e+000	-6.209306e-003	-3.391787e-002
5.322428026421126e+000	1.956314e-001	1.131829e+000	-7.219187e-003	-3.385003e-002
5.323508026421085e+000	1.958399e-001	1.133858e+000	-8.231274e-003	-3.378206e-002
5.324588026421044e+000	1.960757e-001	1.135803e+000	-9.245566e-003	-3.371396e-002
5.324598026421044e+000	1.960780e-001	1.135821e+000	-9.254963e-003	-3.371333e-002
5.334838026420656e+000	1.996848e-001	1.150050e+000	-1.894093e-002	-3.306276e-002
5.345078026420269e+000	2.057807e-001	1.156628e+000	-2.868382e-002	-3.240627e-002
5.345605169277391e+000	2.061620e-001	1.156760e+000	-2.918502e-002	-3.237240e-002
5.346132312134515e+000	2.065499e-001	1.156870e+000	-2.968605e-002	-3.233852e-002
5.346659454991637e+000	2.069444e-001	1.156961e+000	-3.018690e-002	-3.230464e-002
5.347186597848761e+000	2.073455e-001	1.157031e+000	-3.068758e-002	-3.227076e-002
5.347713740705883e+000	2.077533e-001	1.157081e+000	-3.118809e-002	-3.223688e-002
5.348240883563006e+000	2.081676e-001	1.157111e+000	-3.168842e-002	-3.220299e-002
5.348768026420129e+000	2.085885e-001	1.157120e+000	-3.218858e-002	-3.216910e-002
5.349702312134379e+000	2.093507e-001	1.157087e+000	-3.307461e-002	-3.210903e-002
5.350636597848630e+000	2.101336e-001	1.156990e+000	-3.395966e-002	-3.204898e-002
5.351570883562880e+000	2.109371e-001	1.156830e+000	-3.484374e-002	-3.198893e-002
5.352505169277130e+000	2.117612e-001	1.156606e+000	-3.572683e-002	-3.192890e-002
5.353439454991380e+000	2.126059e-001	1.156319e+000	-3.660895e-002	-3.186888e-002
5.354373740705631e+000	2.134713e-001	1.155969e+000	-3.749008e-002	-3.180887e-002
5.355308026419881e+000	2.143573e-001	1.155555e+000	-3.837024e-002	-3.174887e-002
5.355318026419881e+000	2.143669e-001	1.155550e+000	-3.837965e-002	-3.174823e-002
5.365558026419493e+000	2.254182e-001	1.146888e+000	-4.792494e-002	-3.109295e-002
5.375798026419106e+000	2.388829e-001	1.130794e+000	-5.721773e-002	-3.044473e-002
5.386038026418718e+000	2.546836e-001	1.107499e+000	-6.615871e-002	-2.980773e-002
5.396278026418330e+000	2.727180e-001	1.077306e+000	-7.465220e-002	-2.918595e-002
5.406518026417943e+000	2.928596e-001	1.040593e+000	-8.260722e-002	-2.858323e-002
5.416758026417555e+000	3.149596e-001	9.978035e-001	-8.993835e-002	-2.800314e-002
5.426998026417167e+000	3.388481e-001	9.494449e-001	-9.656674e-002	-2.744901e-002
5.437238026416780e+000	3.643357e-001	8.960827e-001	-1.024208e-001	-2.692384e-002
5.447478026416392e+000	3.912160e-001	8.383338e-001	-1.074372e-001	-2.643030e-002
5.457718026416004e+000	4.192674e-001	7.768610e-001	-1.115611e-001	-2.597070e-002
5.467958026415617e+000	4.482552e-001	7.123651e-001	-1.147472e-001	-2.554698e-002
5.478198026415229e+000	4.779348e-001	6.455784e-001	-1.169599e-001	-2.516063e-002
5.488438026414841e+000	5.080534e-001	5.772566e-001	-1.181738e-001	-2.481274e-002
5.498678026414454e+000	5.383533e-001	5.081708e-001	-1.183739e-001	-2.450398e-002
5.508918026414066e+000	5.685740e-001	4.390997e-001	-1.175560e-001	-2.423455e-002
5.519158026413678e+000	5.984555e-001	3.708211e-001	-1.157262e-001	-2.400423e-002
5.529398026413291e+000	6.277408e-001	3.041043e-001	-1.129014e-001	-2.381235e-002
5.539638026412903e+000	6.561784e-001	2.397011e-001	-1.091089e-001	-2.365779e-002
5.549878026412515e+000	6.835251e-001	1.783390e-001	-1.043860e-001	-2.353904e-002
5.551339454983888e+000	6.873270e-001	1.698657e-001	-1.036384e-001	-2.352492e-002
5.552800883555262e+000	6.910995e-001	1.614753e-001	-1.028732e-001	-2.351147e-002
5.554262312126635e+000	6.948429e-001	1.531678e-001	-1.020907e-001	-2.349869e-002
5.555723740698008e+000	6.985570e-001	1.449433e-001	-1.012906e-001	-2.348658e-002
5.557185169269381e+000	7.022419e-001	1.368016e-001	-1.004731e-001	-2.347513e-002
5.558646597840755e+000	7.058976e-001	1.287429e-001	-9.963821e-002	-2.346435e-002
5.560108026412128e+000	7.095240e-001	1.207671e-001	-9.878583e-002	-2.345424e-002
5.560118026412128e+000	7.095487e-001	1.207129e-001	-9.877994e-002	-2.345417e-002
5.561579454983501e+000	7.131433e-001	1.128275e-001	-9.791053e-002	-2.344471e-002
5.563040883554875e+000	7.167044e-001	1.050379e-001	-9.702491e-002	-2.343587e-002
5.564502312126248e+000	7.202320e-001	9.734417e-002	-9.612307e-002	-2.342764e-002
5.565963740697621e+000	7.237260e-001	8.974625e-002	-9.520502e-002	-2.342003e-002
5.567425169268994e+000	7.271865e-001	8.224414e-002	-9.427076e-002	-2.341304e-002
5.568886597840367e+000	7.306134e-001	7.483784e-002	-9.332029e-002	-2.340666e-002
5.570348026411740e+000	7.340068e-001	6.752737e-002	-9.235360e-002	-2.340090e-002
5.570358026411740e+000	7.340299e-001	6.747773e-002	-9.234694e-002	-2.340087e-002
5.571819454983113e+000	7.373873e-001	6.027020e-002	-9.136456e-002	-2.339570e-002
5.573280883554487e+000	7.407072e-001	5.317037e-002	-9.036737e-002	-2.339110e-002
5.574742312125860e+000	7.439896e-001	4.617823e-002	-8.935538e-002	-2.338705e-002
5.576203740697233e+000	7.472345e-001	3.929379e-002	-8.832858e-002	-2.338356e-002
5.577665169268606e+000	7.504418e-001	3.251705e-002	-8.728698e-002	-2.338064e-002
5.579126597839980e+000	7.536117e-001	2.584800e-002	-8.623057e-002	-2.337827e-002
5.580588026411353e+000	7.567440e-001	1.928665e-002	-8.515936e-002	-2.337646e-002
5.580598026411352e+000	7.567652e-001	1.924217e-002	-8.515199e-002	-2.337645e-002
5.582059454982725e+000	7.598578e-001	1.279520e-002	-8.406658e-002	-2.337517e-002
5.583520883554099e+000	7.629092e-001	6.466677e-003	-8.296794e-002	-2.337439e-002
5.584982312125472e+000	7.659195e-001	2.565827e-004	-8.185604e-002	-2.337411e-002
5.586443740696845e+000	7.688887e-001	-5.835077e-003	-8.073091e-002	-2.337431e-002
5.587905169268218e+000	7.718168e-001	-1.180830e-002	-7.959253e-002	-2.337502e-002
5.589366597839592e+000	7.747037e-001	-1.766309e-002	-7.844090e-002	-2.337621e-002
5.590828026410965e+000	7.775496e-001	-2.339945e-002	-7.727604e-002	-2.337790e-002
5.590838026410965e+000	7.775689e-001	-2.343825e-002	-7.726803e-002	-2.337792e-002
5.592299454982338e+000	7.803715e-001	-2.904999e-002	-7.609062e-002	-2.338008e-002
5.593760883553712e+000	7.831299e-001	-3.453381e-002	-7.490167e-002	-2.338266e-002
5.595222312125085e+000	7.858440e-001	-3.988971e-002	-7.370117e-002	-2.338566e-002
5.596683740696458e+000	7.885138e-001	-4.511769e-002	-7.248913e-002	-2.338909e-002
5.598145169267831e+000	7.911392e-001	-5.021775e-002	-7.126555e-002	-2.339295e-002
5.599606597839204e+000	7.937204e-001	-5.518989e-002	-7.003042e-002	-2.339723e-002
5.601068026410577e+000	7.962573e-001	-6.003411e-002	-6.878375e-002	-2.340193e-002
5.601078026410577e+000	7.962745e-001	-6.006679e-002	-6.877518e-002	-2.340197e-002
5.602539454981950e+000	7.987652e-001	-6.477748e-002	-6.751776e-002	-2.340706e-002
5.604000883553324e+000	8.012089e-001	-6.935212e-002	-6.625060e-002	-2.341251e-002
5.605462312124697e+000	8.036056e-001	-7.379071e-002	-6.497373e-002	-2.341831e-002
5.606923740696070e+000	8.059553e-001	-7.809324e-002	-6.368713e-002	-2.342445e-002
5.608385169267443e+000	8.082580e-001	-8.225973e-002	-6.239080e-002	-2.343094e-002
5.609846597838817e+000	8.105136e-001	-8.629016e-002	-6.108476e-002	-2.343779e-002
5.611308026410190e+000	8.127223e-001	-9.018453e-002	-5.976899e-002	-2.344498e-002
5.611318026410189e+000	8.127372e-001	-9.021068e-002	-5.975996e-002	-2.344503e-002
5.612779454981562e+000	8.148972e-001	-9.396403e-002	-5.843532e-002	-2.345254e-002
5.614240883552936e+000	8.170078e-001	-9.757464e-002	-5.710288e-002	-2.346031e-002
5.615702312124309e+000	8.190692e-001	-1.010425e-001	-5.576265e-002	-2.346836e-002
5.617163740695682e+000	8.210814e-001	-1.043676e-001	-5.441461e-002	-2.347668e-002
5.618625169267055e+000	8.230443e-001	-1.075500e-001	-5.305876e-002	-2.348526e-002
5.620086597838429e+000	8.249579e-001	-1.105896e-001	-5.169512e-002	-2.349412e-002
5.621548026409802e+000	8.268223e-001	-1.134865e-001	-5.032368e-002	-2.350325e-002
5.621558026409802e+000	8.268349e-001	-1.135058e-001	-5.031427e-002	-2.350331e-002
